0.0276,-0.5792,0.3496
0.1750,-0.5801,0.3494
0.2218,-0.4943,0.4604
0.2088,-0.4992,0.4599
0.0863,-0.0979,0.3860
0.0712,-0.1080,0.3852
-0.0225,0.2197,0.2696
-0.0284,0.1933,0.2677
-0.0371,0.3367,0.1392
-0.0430,0.3115,0.1375
-0.0926,0.3762,-0.0458
-0.0976,0.3525,-0.0472
-0.2383,0.3088,-0.0784
-0.2411,0.2868,-0.0796
-0.2161,-0.1179,0.0179
-0.2187,-0.1288,0.0173
0.0395,-0.3674,0.3029
0.0254,-0.3750,0.3026
0.1390,-0.6546,0.5210
0.1236,-0.6662,0.5205
0.3958,-0.3585,0.2878
0.3765,-0.3759,0.2872
0.1805,0.0754,0.2873
0.1613,0.0464,0.2865
-0.0076,0.2693,0.3165
-0.0169,0.1596,0.2018
0.1394,0.1320,0.2013
0.2200,0.0268,0.1831
0.2022,0.0084,0.1830
0.0718,0.0437,0.1553
0.0569,0.0234,0.1553
-0.0202,0.1423,0.0090
-0.0250,0.1189,0.0087
-0.0412,0.1677,0.0121
-0.0450,0.1461,0.0120
0.0555,0.1374,0.2143
0.0461,0.1179,0.2144
0.1807,-0.0443,0.4529
0.1659,-0.0504,0.4533
0.1475,-0.1764,0.3926
0.1377,-0.1765,0.3929
-0.0282,-0.0578,0.1751
-0.0257,-0.0573,0.1750
0.0316,0.1474,0.3162
0.0279,0.1307,0.3163
0.1885,0.1168,0.4901
0.1791,0.1066,0.4904
0.0123,0.0392,0.2212
0.0117,0.0269,0.2213
-0.1128,0.0975,0.0511
-0.1044,0.0904,0.0736
-0.0907,0.0269,0.0732
-0.0487,-0.1137,0.1544
-0.0441,-0.1023,0.1542
0.0111,-0.1208,0.2356
0.0112,-0.1082,0.2356
0.0215,-0.0212,0.2465
0.0168,-0.0100,0.2467
0.0563,-0.0077,0.2613
0.0478,-0.0027,0.2616
-0.0958,-0.1157,0.2076
-0.0874,-0.1043,0.2073
-0.1832,-0.1931,0.1533
-0.1749,-0.1827,0.1531
-0.1189,-0.0975,0.1314
-0.1107,-0.0890,0.1312
-0.0740,-0.1431,0.1228
-0.0696,-0.1326,0.1228
-0.0217,-0.0778,0.1564
-0.0191,-0.0673,0.1565
-0.0224,-0.0384,0.2271
-0.0170,-0.0301,0.2270
0.0472,0.0838,0.2653
0.0422,0.0755,0.2654
0.0061,0.0238,0.2868
0.0056,0.0151,0.2352
-0.0034,0.0761,0.2351
0.0500,0.0395,0.2747
0.0426,0.0344,0.2749
0.0650,0.0462,0.2727
0.0576,0.0423,0.2729
0.0240,0.0343,0.2060
0.0205,0.0286,0.2060
-0.0293,-0.0698,0.1438
-0.0238,-0.0571,0.1437
-0.0484,-0.1491,0.1174
-0.0442,-0.1358,0.1175
-0.0730,-0.1180,0.1199
-0.0670,-0.1062,0.1199
0.0374,-0.0548,0.2459
0.0327,-0.0430,0.2462
0.0188,-0.0434,0.2142
0.0166,-0.0307,0.2146
-0.0629,0.0191,0.1628
-0.0527,0.0194,0.1625
0.0198,0.0090,0.2631
0.0142,0.0050,0.2632
0.0417,0.0576,0.3183
0.0382,0.0526,0.3183
0.0033,0.0689,0.2655
0.0051,0.0637,0.2115
-0.0208,-0.0517,0.2116
-0.0429,-0.1794,0.1519
-0.0387,-0.1650,0.1521
-0.0570,-0.0477,0.1665
-0.0476,-0.0381,0.1665
-0.0574,0.1175,0.1889
-0.0518,0.1127,0.1887
-0.0098,-0.0116,0.1839
-0.0002,-0.0024,0.1839
0.0345,-0.0887,0.2430
0.0319,-0.0745,0.2435
0.0332,-0.0318,0.2667
0.0267,-0.0209,0.2672
-0.0075,-0.1484,0.1791
-0.0059,-0.1347,0.1795
-0.0418,-0.1050,0.1296
-0.0370,-0.0932,0.1299
-0.0103,-0.0100,0.2028
-0.0002,-0.0068,0.2027
0.0131,0.0565,0.2203
0.0120,0.0480,0.2200
0.0192,0.0994,0.2437
0.0181,0.0910,0.2434
0.0407,0.0707,0.2540
0.0369,0.0636,0.2539
0.0495,0.0521,0.2538
0.0108,0.0566,0.2105
0.0106,0.0498,0.2103
0.0189,0.0595,0.1946
0.0176,0.0537,0.1945
0.0360,0.1005,0.1956
0.0342,0.0959,0.1955
0.0114,0.0094,0.1680
0.0081,0.0068,0.1681
-0.0035,-0.0507,0.1493
-0.0008,-0.0341,0.1498
0.0221,-0.0289,0.1934
0.0174,-0.0138,0.1941
-0.0369,-0.0860,0.1550
-0.0311,-0.0697,0.1555
-0.0735,-0.1521,0.1512
-0.0679,-0.1365,0.1517
0.0273,-0.1751,0.3187
0.0267,-0.1598,0.3193
